,Target arm,Target arm value,Action 1,Outcome 1,Test_in,Reward,Predicted_out,Test_out,Exploration rate
44,1,6.12396428962383,1,6.12396428962383,2.8641448472446296,0.000687033636495471,14.192798614501953,17.53992076483621,0.9947199999999996
45,1,5.376829811209455,0,0.906700878421034,9.980195050836858,0.0,14.463619232177734,53.661810271024684,0.9945999999999996
46,1,2.8438489922629886,0,8.478086512148753,9.01078381157675,2.327766447156413e-16,14.753947257995605,25.625308462052192,0.9944799999999996
47,1,7.615063115734238,1,7.615063115734238,7.724364484688938,0.0,15.02895736694336,58.821523079842244,0.9943599999999996
48,1,5.304932991856522,0,2.882071322927743,7.626315633006401,3.1169470195363682e-34,15.32951831817627,40.45709340784681,0.9942399999999996
49,1,8.062158462405279,1,8.062158462405279,2.919256099271066,1.5760960592192674e-10,15.629029273986816,23.535505264666448,0.9941199999999996
50,1,6.827057115370014,0,6.490699618566561,3.0696782864514107,9.405527634953614e-06,15.915399551391602,20.956868987414936,0.9939999999999996
51,1,7.285174615474053,0,9.004839441230079,4.299679589454785,5.3174538274082785e-21,16.190332412719727,31.323916599767895,0.9938799999999995
52,1,3.2173772199305875,1,3.2173772199305875,9.93808552709625,3.388900404596151e-21,16.4522762298584,31.97456998460134,0.9937599999999995
53,1,9.86821851671693,0,1.609625299379891,6.090607160857319,0.0,16.710634231567383,60.10344236282092,0.9936399999999995
54,1,9.155884316474696,0,4.647098955883213,3.9041125998999595,1.2760554838287195e-24,16.997337341308594,35.74560332317529,0.9935199999999995
55,1,8.045556158866036,1,8.045556158866036,3.9480215804391703,8.89990607813287e-19,17.283832550048828,31.764029341838388,0.9933999999999995
56,1,2.070538322165164,1,2.070538322165164,0.643093694691832,0.0,16.843387603759766,1.331550139602222,0.9932799999999995
57,1,4.0667392309292625,0,6.526439705170304,1.4012869467810263,0.0,17.75370979309082,5.698668600263485,0.9931599999999995
58,1,6.788166151360481,0,0.4143889732149231,5.388499629365693,3.453444031984699e-23,17.977088928222656,36.578030790678696,0.9930399999999995
59,1,1.2270343474600909,1,1.2270343474600909,0.17042155230264977,0.0,15.795647621154785,0.20911309822281762,0.9929199999999995
60,1,5.106307862062876,0,1.5297418425911302,3.151171650520631,0.028674772009253502,18.23514747619629,16.090852573763147,0.9927999999999995
61,1,5.344241621893016,1,5.344241621893016,3.923498528858962,0.05513419210910797,18.44410514831543,20.968124141364083,0.9926799999999995
62,1,9.66883138850252,0,7.032119159746668,1.2528866207965006,1.0810122926248615e-19,17.774627685546875,12.113949485392059,0.9925599999999994
63,1,6.964301063807658,1,6.964301063807658,5.134841555476815,1.074274001806822e-20,18.61412811279297,35.760582507290955,0.9924399999999994
64,1,1.535612997273298,0,5.552659933343192,7.11998446494059,0.0,18.85272979736328,10.933540684746736,0.9923199999999994
65,1,5.632392873372036,0,1.2909299752644854,4.558806586127464,7.766460043967527e-07,18.86695098876953,25.676989726785827,0.9921999999999994
66,1,3.0558922687122267,1,3.0558922687122267,8.719580112233965,9.845755499782172e-08,19.078033447265625,26.646097451392663,0.9920799999999994
67,1,5.540326603705235,0,6.384825624383325,8.239277428908364,6.275844720735053e-30,19.17998504638672,45.64828793468908,0.9919599999999994
68,1,0.44002210361931526,1,0.44002210361931526,6.7147209472217515,0.0,19.309354782104492,2.9546256364131964,0.9918399999999994
69,1,5.117253541982107,1,5.117253541982107,9.324838259935364,2.7576871775375507e-31,19.413818359375,47.71756161406451,0.9917199999999994
70,1,0.6796387948319593,1,0.6796387948319593,5.336828706108183,0.0,19.508846282958984,3.6271158300439703,0.9915999999999994
71,1,5.959278515035669,0,0.8306642726708513,3.1819192863182266,0.9479289054870605,19.272003173828125,18.961943239533834,0.9914799999999994
72,1,2.2168486113558217,0,8.698856172015272,2.374360623905293,0.0,18.034358978271484,5.263598051962391,0.9913599999999994
73,1,2.1648115205776963,1,2.1648115205776963,2.0257242191100167,0.0,18.371139526367188,4.3853111270426215,0.9912399999999993
74,1,9.169968778520978,1,9.169968778520978,9.652545981556756,0.0,19.78060531616211,88.51354528411358,0.9911199999999993
75,1,1.6870084236894956,1,1.6870084236894956,6.848997871406915,0.0,19.907508850097656,11.55431710289489,0.9909999999999993
76,1,3.452538754109693,0,9.80116313081466,3.029605137088077,5.514768067396388e-40,17.491914749145508,10.459829145446395,0.9908799999999993
77,1,4.8499232228922695,1,4.8499232228922695,6.641627676658299,1.175516932058751e-13,19.78348731994629,32.21138430682911,0.9907599999999993
78,1,6.116173505755667,1,6.116173505755667,5.898013623818289,7.540265040129425e-20,19.14736557006836,36.073274662583394,0.9906399999999993
79,1,8.923462310746054,0,2.9413664917935844,6.525973555125724,1.1630602371847634e-37,20.26021957397461,58.234279060089825,0.9905199999999993
80,1,7.762623162557522,0,1.971723798040318,3.9257061054013063,7.090227710504493e-11,20.056888580322266,30.47377714318166,0.9903999999999993
81,1,1.4556903472909866,1,1.4556903472909866,3.993774902181979,0.0,20.360755920410156,5.813699574359311,0.9902799999999993
82,1,2.7413430248168846,0,6.666721030024837,4.077559214937827,0.0,20.055625915527344,11.177988512147623,0.9901599999999993
83,1,7.255257786506336,0,2.9388139160620543,8.620252215526275,2.25435852266105e-39,20.824153900146484,62.5421520083455,0.9900399999999993
84,1,7.378942712947079,0,0.3774343191238205,6.026483877818324,4.515076452430604e-25,20.926237106323242,44.46907929492057,0.9899199999999992
85,1,0.5558376431152678,1,0.5558376431152678,7.620647778135428,0.0,21.123626708984375,4.2358429000103985,0.9897999999999992
86,1,5.5607513163728015,1,5.5607513163728015,3.424725683359955,0.23082153499126434,20.67457389831543,19.04404785195961,0.9896799999999992
87,1,4.24594842214932,1,4.24594842214932,9.900330131593938,9.872463214821824e-22,21.364194869995117,42.03629110099865,0.9895599999999992
88,1,4.100790190033985,1,4.100790190033985,2.407753504540647,0.0,20.135534286499023,9.873691951440234,0.9894399999999992
89,1,1.6254866023574055,1,1.6254866023574055,5.4212744035823865,0.0,21.52523422241211,8.812208910726303,0.9893199999999992
90,1,7.851926291526582,1,7.851926291526582,1.2056786550506993,0.0,17.735767364501953,9.466899930724994,0.9891999999999992
91,1,5.740129732707649,1,5.740129732707649,7.923897798203626,1.825440109114752e-24,21.705875396728516,45.48420135040531,0.9890799999999992
92,1,4.795956654704586,0,7.708894462509919,3.039956735734537,2.741215965329502e-08,18.8813533782959,14.579500736760084,0.9889599999999992
93,1,5.4819372442612995,0,2.2792514608740335,2.5176199257857776,9.4358379345693e-14,19.145965576171875,13.801434438059424,0.9888399999999992
94,1,3.596199159576493,0,7.032820302610538,1.0499243768403776,0.0,13.496400833129883,3.775737161612239,0.9887199999999992
95,1,3.473336538336379,1,3.473336538336379,6.417392627509852,0.13409928977489471,20.055681228637695,22.289764293980465,0.9885999999999991
96,1,3.6517334847454497,1,3.6517334847454497,9.636574163093394,1.3123157684776128e-15,20.624053955078125,35.19020054960101,0.9884799999999991
97,1,4.526157155473422,0,5.410091922572702,1.667113162564292,1.401298464324817e-44,12.907236099243164,7.545616169724297,0.9883599999999991
98,1,0.35961121891542325,1,0.35961121891542325,1.5821930327335432,0.0,16.413414001464844,0.5689743650607996,0.9882399999999991
99,1,8.907050084465503,0,5.14586970743263,0.5752521913681363,0.0,11.594585418701172,5.123800079714524,0.9881199999999991
100,1,4.707720344186011,0,6.48044528262579,3.547661047467645,8.988603804027662e-05,13.096647262573242,16.701396087439687,0.9879999999999991
101,1,5.7573916547924044,0,3.974415255913182,7.53112332699941,2.8837204820806697e-24,20.787002563476562,43.35962659407881,0.9878799999999991
102,1,0.4800144647328841,1,0.4800144647328841,1.9641516486204524,0.0,16.808984756469727,0.9428212022667584,0.9877599999999991
103,1,4.750720380763386,1,4.750720380763386,5.590889924489071,6.101751637288544e-07,19.4561824798584,26.5607547108749,0.9876399999999991
104,1,3.55857590347874,0,3.2699835533765906,1.5631010853878258,0.0,12.315195083618164,5.562413857162581,0.9875199999999991
105,1,0.834498402619982,0,3.1831179682296726,1.353529810737032,0.0,11.666318893432617,1.1295184649585797,0.9873999999999991
106,1,9.956978772636734,0,1.6130244242576208,0.26460015925764746,0.0,8.654451370239258,2.6346181689646953,0.987279999999999
107,1,2.159805411729303,0,2.515845857859941,6.36835169147136,1.465216092480755e-32,22.08125114440918,13.754400447035303,0.987159999999999
108,1,4.932886651267445,0,6.207114103050758,8.93280819579972,2.915167948750762e-22,22.123458862304688,44.064530307392864,0.987039999999999
109,1,9.269298405544838,1,9.269298405544838,1.0014014264425397,5.845832715470345e-13,5.798778057098389,9.282288645434159,0.986919999999999
110,1,1.1744168339906491,1,1.1744168339906491,7.723534729530005,0.0,22.170753479003906,9.070649204271453,0.986799999999999
111,1,2.752568615523139,1,2.752568615523139,0.9173821973618101,0.0,6.784677028656006,2.5251574448977725,0.986679999999999
112,1,7.079496315536019,0,9.295877363991911,6.735934984612598,1.1145843907331735e-39,15.752318382263184,47.68702690525506,0.986559999999999
113,1,5.200401194153632,1,5.200401194153632,0.6889731778208597,2.2178794310465476e-21,5.330105304718018,3.5829369366794213,0.986439999999999
114,1,3.9175651527878417,0,2.7644048549990465,5.739607192868549,0.500190258026123,21.161928176879883,22.485285129472274,0.986319999999999
115,1,4.161152759864612,1,4.161152759864612,2.0427077483032785,1.7677677988103824e-07,10.870014190673828,8.500018984449014,0.986199999999999
116,1,8.303915297538092,0,3.569333580680012,7.152688884593808,9.814112400800877e-37,21.15289306640625,59.3953226473092,0.986079999999999
117,1,8.259701732097767,1,8.259701732097767,5.809101707426506,1.6901552894794172e-26,21.84534454345703,47.981447434762806,0.985959999999999
118,1,9.119396196831307,0,3.1298731670071946,9.130872440729712,0.0,22.54905128479004,83.26804340974233,0.9858399999999989
119,1,2.9063676766710254,1,2.9063676766710254,5.604780873875393,3.36048802175061e-14,22.705251693725586,16.289553966655426,0.9857199999999989
120,1,2.2633050327536344,1,2.2633050327536344,4.639304708200774,0.0,22.83016586303711,10.500161694548442,0.9855999999999989
121,1,4.643606799476201,0,4.999876876496451,9.166125162797801,8.955007680662324e-19,23.161821365356445,42.56388113081777,0.9854799999999989
122,1,7.432216974342988,1,7.432216974342988,5.182765775264089,2.5230367111956503e-14,23.278507232666016,38.51943976896166,0.9853599999999989
123,1,0.3720503260981711,0,7.752190778392856,5.432528164061035,0.0,23.462385177612305,2.021173874976407,0.9852399999999989
124,1,8.23357412491312,1,8.23357412491312,1.2511488873472154,1.7372860815144964e-19,15.088919639587402,10.301427105275874,0.9851199999999989
125,1,7.20239526336522,1,7.20239526336522,6.637515962412285,7.862037692567378e-23,23.689453125,47.80601352818928,0.9849999999999989
126,1,8.01891867206612,1,8.01891867206612,3.1353249227215985,0.2329944521188736,22.99618911743164,25.14191556580649,0.9848799999999989
127,1,7.5288553066682145,1,7.5288553066682145,4.540551685324731,1.1716764447555761e-08,23.855173110961914,34.1851566512584,0.9847599999999989
128,1,9.529232217397233,0,1.545557964551123,6.5221596097541115,2.3351726088252535e-33,24.056703567504883,62.151173480275844,0.9846399999999988
129,1,4.984644223927345,1,4.984644223927345,3.015589537816583,1.2642740638393274e-28,23.550609588623047,15.031640971413164,0.9845199999999988
130,1,5.808483321087472,0,6.806140394521689,1.3875561065275066,0.0,17.569156646728516,8.059596501838094,0.9843999999999988
131,1,4.1465695289944104,1,4.1465695289944104,8.34747927768496,3.7119789908501843e-08,24.489614486694336,34.61340321676072,0.9842799999999988
132,1,8.127430473237668,1,8.127430473237668,7.135499680142705,1.6348996612253425e-29,24.607229232788086,57.99327754216945,0.9841599999999988
133,1,1.9440652120632484,1,1.9440652120632484,5.483692324526031,0.0,24.76399040222168,10.660655481769307,0.9840399999999988
134,1,1.8392493051573733,0,2.9139617662882977,4.569180130786533,0.0,24.81243324279785,8.403861380688006,0.9839199999999988
135,1,5.048994555135016,1,5.048994555135016,4.472192338614248,0.17957207560539246,24.672346115112305,22.580074767179873,0.9837999999999988
136,1,7.544902072865797,1,7.544902072865797,7.268646358679218,2.2901191368621823e-26,25.04507064819336,54.841224978527265,0.9836799999999988
137,1,3.756361500953176,1,3.756361500953176,0.5105581879421617,0.0,11.489910125732422,1.917841121182352,0.9835599999999988
138,1,5.744168745045778,1,5.744168745045778,3.3292738646808195,0.019483797252178192,21.807456970214844,19.123910877197332,0.9834399999999988
139,1,8.776762937705762,1,8.776762937705762,4.569480940032974,2.9971842595396195e-19,21.584733963012695,40.10525095903429,0.9833199999999988
140,1,3.1756483841624994,0,1.4211083700861926,6.895808726570511,0.00520314509049058,25.449522018432617,21.898663840027307,0.9831999999999987
141,1,7.44730078567377,1,7.44730078567377,9.582524471782635,1.5109975787813685e-36,25.535097122192383,71.36394202744495,0.9830799999999987
142,1,2.6829751194403038,1,2.6829751194403038,4.21494056504364,0.0,25.565351486206055,11.308580665931741,0.9829599999999987
143,1,8.339158527884688,0,8.927525645614496,1.027660840771899,1.7211866983396013e-16,12.220731735229492,8.56982666409613,0.9828399999999987
144,1,0.7206774646952507,0,2.450912115294661,5.655326947031364,0.0,25.893310546875,4.075666686209296,0.9827199999999987
145,1,5.681814639151418,0,8.586355914043583,4.262723549582734,0.5208480358123779,25.603195190429688,24.220005066674677,0.9825999999999987
146,1,4.7011972594716065,0,7.733881025712092,9.03733973636021,8.168997162744107e-14,25.99422264099121,42.48631680149047,0.9824799999999987
147,1,8.938872840814085,0,9.076897645605264,2.9694336095495935,0.04845982417464256,23.277894973754883,26.543389445003395,0.9823599999999987
148,1,1.4136246232722915,0,2.4612069793494995,6.998771913084386,0.0,26.12820053100586,9.893636309002611,0.9822399999999987
149,1,3.196382807888465,0,1.6288375213744877,0.5374512358126016,0.0,11.629568099975586,1.7178998902298088,0.9821199999999987
150,1,3.2020018362212364,0,8.101619503030708,7.5284833993550135,0.22799769043922424,26.17880630493164,24.106217668695848,0.9819999999999987
151,1,7.3427721750368455,1,7.3427721750368455,3.0804874627337786,0.09218242764472961,25.08885955810547,22.619317626911442,0.9818799999999986
152,1,0.9399047530822535,0,6.000642350676212,6.325813574668371,0.0,26.1983585357666,5.945662245943042,0.9817599999999986
153,1,8.115648966048813,0,8.154973426718893,7.6216629103178155,1.2384824162749412e-29,26.171180725097656,61.85474071769337,0.9816399999999986
154,1,6.8558250339302305,0,9.714634616750416,7.473832789191098,1.8605166057392908e-21,26.207063674926758,51.23928993554493,0.9815199999999986
155,1,6.559246888617726,1,6.559246888617726,5.760144361342148,8.857715450005799e-09,26.278167724609375,37.78220898012242,0.9813999999999986
156,1,4.158535108086969,0,2.182712602091331,0.7103633517222341,0.0,11.972753524780273,2.9540709376352425,0.9812799999999986
157,1,4.423284901169322,0,7.175719357245997,5.841878965536319,0.8998783230781555,26.433767318725586,25.840295022715456,0.9811599999999986
158,1,6.188710296559067,1,6.188710296559067,0.9580608124346102,0.0,11.029709815979004,5.929160814643817,0.9810399999999986
159,1,4.778219361231901,1,4.778219361231901,9.188765921915891,2.673395393135245e-14,26.5498046875,43.90593923392641,0.9809199999999986
160,1,7.176384888698303,0,1.5277765358801842,3.339817363758665,0.14544588327407837,26.321029663085938,23.967814860289888,0.9807999999999986
161,1,9.00380772737308,0,0.3770781701248216,7.824237107521209,3.0619348022728467e-34,26.6882381439209,70.44792652949864,0.9806799999999986
162,1,6.05591367649903,0,6.135624277550668,5.112792538418841,0.02582632191479206,26.776165008544922,30.96263025851285,0.9805599999999985
163,1,6.160981158515807,1,6.160981158515807,8.677734443540896,4.307057353987765e-22,26.947307586669922,53.46335840525911,0.9804399999999985
164,1,3.9027719842018262,0,0.1260624365818197,5.648448902404331,2.671328002179507e-05,27.10295867919922,22.044608130499178,0.9803199999999985
165,1,7.969845043483322,0,8.603072742080851,0.6184540532835026,4.1167006784029825e-27,7.64562463760376,4.928982971183693,0.9801999999999985
166,1,1.6596012408493455,1,1.6596012408493455,5.760251036591315,0.0,27.357938766479492,9.559719767930675,0.9800799999999985
167,1,1.390241696372857,1,1.390241696372857,0.8939017274932659,0.0,11.845022201538086,1.2427394540208654,0.9799599999999985
168,1,1.8959844216985322,0,3.5334704556876204,9.2499372725011,9.763740788754818e-29,27.496971130371094,17.537736970350696,0.9798399999999985
169,1,5.343427606197906,0,6.328214315820004,1.0928675818133893,2.52848847332453e-19,8.541770935058594,5.839658806580413,0.9797199999999985
170,1,4.392991605387113,0,8.37460023344505,4.139255654809926,5.0649656452468605e-14,25.297924041748047,18.18371534413114,0.9795999999999985
171,1,4.7303167470102805,1,4.7303167470102805,1.9676859820506243,5.4447164532224855e-21,13.803524017333984,9.307777953751438,0.9794799999999985
172,1,8.530309725374662,0,6.642228635312146,4.183591248659983,6.063226010155631e-08,25.40019989013672,35.68732911543658,0.9793599999999985
173,1,2.957976251100878,0,9.585510473062111,6.034072292203636,3.682949780609454e-24,27.119489669799805,17.848642537764192,0.9792399999999984
174,1,4.59679842936271,0,8.12867893473286,1.607426952816754,0.989387571811676,7.442985534667969,7.389017692023343,0.9791199999999984
175,1,2.7457980217516686,1,2.7457980217516686,7.906649077260016,3.761030598070647e-07,27.614521026611328,21.710061395025207,0.9789999999999984
176,1,6.748650823181509,1,6.748650823181509,4.763605030606729,0.00048535800306126475,25.868513107299805,32.14790701111568,0.9788799999999984
177,1,8.308105790931885,1,8.308105790931885,4.647561681062297,2.5548378855739552e-14,23.3377628326416,38.612434116146794,0.9787599999999984
178,1,6.945665790998396,1,6.945665790998396,9.534014959215206,3.317422980845436e-30,27.64202308654785,66.22008155308802,0.9786399999999984
179,1,3.86464474469574,0,1.6875237024674683,0.143194153330386,0.0,7.0559868812561035,0.5533945321394322,0.9785199999999984
180,1,2.950321980686348,1,2.950321980686348,1.3813466745056358,0.0,10.925813674926758,4.075417456741967,0.9783999999999984
181,1,8.027441966555314,0,9.046761938534223,5.593008785053021,1.7573208242315647e-13,27.69240951538086,44.89755344044717,0.9782799999999984
182,1,1.7254765214860823,1,1.7254765214860823,2.6933343977662605,0.0,25.44783592224121,4.64728526785654,0.9781599999999984
183,1,5.388076643153426,1,5.388076643153426,1.957288701938118,0.0025885512586683035,12.366036415100098,10.546021538820861,0.9780399999999984
184,1,7.5259943695398075,0,0.09818315588540405,1.3311774355805595,1.4933103039466732e-26,15.481292724609375,10.01843388503773,0.9779199999999983
185,1,2.7831301508617323,0,7.155531778838715,3.0351510868275158,0.0,19.06558609008789,8.447220502170415,0.9777999999999983
186,1,1.5790319841375489,1,1.5790319841375489,3.3981734947309805,0.0,27.017501831054688,5.365824635828688,0.9776799999999983
187,1,0.5052403540232497,0,2.467645229116303,6.345050293303457,0.0,28.048444747924805,3.205775456483963,0.9775599999999983
188,1,0.5987552993976819,1,0.5987552993976819,4.687566079740836,0.0,27.866201400756836,2.806705031521642,0.9774399999999983
189,1,6.523526829696604,0,8.868531790543688,1.940079293258321,2.7900208559324117e-18,6.9664812088012695,12.656159321309485,0.9773199999999983
190,1,0.5542585301458258,1,0.5542585301458258,7.600011784231832,0.0,27.782684326171875,4.21237136061929,0.9771999999999983
191,1,3.275225071242157,1,3.275225071242157,0.16509722973252594,0.0,6.1766676902771,0.540730586012595,0.9770799999999983
192,1,8.527166754129526,0,5.517980877326033,2.4348245494796847,1.3977613140647666e-25,9.655881881713867,20.762154950461568,0.9769599999999983
193,1,2.5927939258017263,0,5.241238628023982,0.1928017818190697,0.0,5.954980373382568,0.4998952887842336,0.9768399999999983
194,1,0.5532020990527642,1,0.5532020990527642,4.763757453888249,0.0,26.848106384277344,2.6353206228692305,0.9767199999999983
195,1,3.351155696796231,0,4.480055187262866,1.8523319975048402,4.043790347333601e-15,8.734335899353027,6.207452925796287,0.9765999999999982
196,1,1.1326886524425783,1,1.1326886524425783,7.3594266714155685,0.0,27.07046127319336,8.33593907919567,0.9764799999999982
197,1,4.759633859907513,0,2.7547434032210107,7.83474136909458,1.4960345140480058e-07,26.837421417236328,37.29050030396071,0.9763599999999982
198,1,5.001024875344919,1,5.001024875344919,9.781595177314664,1.4025734437043547e-18,26.74022102355957,48.91800080230453,0.9762399999999982
199,1,4.541237064434053,1,4.541237064434053,3.6692256427750114,0.0011664287885650992,13.60080337524414,16.662823486741747,0.9761199999999982
200,1,1.7129489768021744,0,2.0109781360420795,5.715786468729254,0.0,25.067424774169922,9.790850583229489,0.9759999999999982
201,1,5.740577474381926,0,3.2135137660127135,6.927375927897428,5.783614147499005e-13,24.84026527404785,39.76713820826357,0.9758799999999982
202,1,4.15309541768741,1,4.15309541768741,5.98514512136481,0.006991501897573471,20.941205978393555,24.85687877773435,0.9757599999999982
203,1,5.256374651000607,1,5.256374651000607,6.67597120663123,5.984844272997978e-15,20.891401290893555,35.091405821346335,0.9756399999999982
204,1,3.9442171799275405,1,3.9442171799275405,2.746906512620874,0.09924343973398209,11.998823165893555,10.834395858734098,0.9755199999999982
205,1,5.338147904739266,1,5.338147904739266,9.294852557595489,1.210233090824703e-19,26.461828231811523,49.61729770518876,0.9753999999999982
206,1,3.490867644077107,1,3.490867644077107,7.226592352509153,0.6589468121528625,26.379146575927734,25.227077420309264,0.9752799999999981
207,1,3.143534188554098,0,4.691616662593297,2.7724121434599533,3.193887211996871e-13,12.020761489868164,8.715172357728912,0.9751599999999981
208,1,9.673861681923416,1,9.673861681923416,0.9147529286090927,1.6164322658163144e-10,5.87807559967041,8.849193304498728,0.9750399999999981
209,1,3.095167218874535,0,8.501907896402379,2.4508575366570717,2.73475556436531e-12,10.353595733642578,7.585813905592563,0.9749199999999981
210,1,6.228984925878653,1,6.228984925878653,7.056842058924914,8.45061478069566e-15,26.263385772705078,43.95696280934977,0.9747999999999981
211,1,2.322112715348832,0,3.6173617577971493,8.983544114241361,7.827443937458156e-08,26.82769203186035,20.860802016577026,0.9746799999999981
212,1,4.350451231260648,1,4.350451231260648,1.6687062361140448,0.00020931163453496993,8.753740310668945,7.259625099514667,0.9745599999999981
213,1,5.506262864388728,1,5.506262864388728,4.893371360115818,0.014305545948445797,23.01776885986328,26.94418900186909,0.9744399999999981
214,1,1.6528878164375482,0,6.146595514795497,8.929787912305597,0.0,26.926366806030273,14.759937643621212,0.9743199999999981
215,1,7.464607171136835,0,6.705102888317585,7.5880701609292425,1.1690907768537948e-24,26.910106658935547,56.641962938361864,0.9741999999999981
216,1,4.641024037898241,0,9.89800711221855,4.5242367587193595,1.155085010395851e-05,15.990979194641113,20.99709155035937,0.9740799999999981
