,M,L,Action,Outcome,Reward,Predicted T,Empirical T,q0,q1,Exploration rate
2229,0.48287122013711914,0.9083642687820792,1,0.9083642687820792,0.0011612011585384607,1.5612783432006836,1.9129201936652283,134.36419677734375,334.98492431640625,0.7102300000000814
2230,0.9290367256206727,0.9466512147930719,0,0.9290367256206727,0.0001403510686941445,1.5415340662002563,1.9528182664975888,134.3643341064453,334.98492431640625,0.7101000000000814
2231,0.3052049144000125,0.591857003222063,1,0.591857003222063,0.20165547728538513,1.4059393405914307,1.5440992994155276,134.3643341064453,335.18658447265625,0.7099700000000815
2232,0.7945108064933548,0.8672083719927944,0,0.7945108064933548,0.00014741539780516177,1.4765253067016602,1.8690828881590096,134.36448669433594,335.18658447265625,0.7098400000000815
2233,0.19078498979606395,0.6752428281259786,1,0.6752428281259786,0.039083220064640045,1.4393022060394287,1.6492892208434151,134.36448669433594,335.2256774902344,0.7097100000000816
2234,0.7671746888446305,0.525028883011733,1,0.525028883011733,0.6270993947982788,1.3840659856796265,1.45431481509919,134.36448669433594,335.852783203125,0.7095800000000816
2235,0.30287289540063433,0.8702865650233259,1,0.8702865650233259,0.00359806208871305,1.5583207607269287,1.8723971443768748,134.36448669433594,335.85638427734375,0.7094500000000816
2236,0.3814180213218167,0.6350884745927874,1,0.6350884745927874,0.30635496973991394,1.4764823913574219,1.5994989016234848,134.36448669433594,336.1627502441406,0.7093200000000817
2237,0.14126204383163676,0.5411893344065805,1,0.5411893344065805,0.9486114382743835,1.45254647731781,1.4765271771180115,134.36448669433594,337.1113586425781,0.7091900000000817
2238,0.3893692971141346,0.1102758610429656,1,0.1102758610429656,4.2490927443239457e-10,0.8854425549507141,0.6665105977642591,134.36448669433594,337.1113586425781,0.7090600000000817
2239,0.28133671340366095,0.6165602738322927,1,0.6165602738322927,0.8703427910804749,1.5344661474227905,1.5759941458702078,134.36448669433594,337.981689453125,0.7089300000000818
2240,0.57992685238367,0.6643816055856876,1,0.6643816055856876,0.779289960861206,1.5782034397125244,1.6359711112777116,134.36448669433594,338.760986328125,0.7088000000000818
2241,0.1783399854824389,0.8632533491951214,0,0.1783399854824389,9.44338090457792e-18,1.0392138957977295,1.864815913054187,134.36448669433594,338.760986328125,0.7086700000000818
