,M,L,Action,Outcome,Reward,Predicted T,Real T,q0,q1,Exploration rate
0,0.5955359399276314,0.40595611031287826,0,0.5955359399276314,0.0,0.0,1.2788110251152698,0.0,0.0,1.0
1,0.45988176145094106,0.472665319068731,0,0.45988176145094106,0.0,-0.2622772455215454,1.379887560240822,0.0,0.0,0.99987
2,0.7899189890541369,0.3820885223921061,0,0.7899189890541369,0.0,-0.05005273222923279,1.2406487049378743,0.0,0.0,0.9997400000000001
3,0.5883754500091994,0.6987131747179645,1,0.6987131747179645,0.0,0.14343991875648499,1.6777076956244086,0.0,0.0,0.9996100000000001
4,0.3607620653268999,0.7653794734741824,1,0.7653794734741824,0.0,0.3680967688560486,1.7559220637142379,0.0,0.0,0.9994800000000001
5,0.16567909712660328,0.8222167532967586,1,0.8222167532967586,6.035798862401641e-40,0.5970195531845093,1.8199522405694921,0.0,6.035798862401641e-40,0.9993500000000002
6,0.6135365543326191,0.17559519830990913,1,0.17559519830990913,0.004162095487117767,0.7018115520477295,0.841052582027156,0.0,0.004162095487117767,0.9992200000000002
7,0.5830939787051858,0.7910250407757901,0,0.5830939787051858,1.1042994560456694e-18,0.9734440445899963,1.7850975190662783,1.1042994560456694e-18,0.004162095487117767,0.9990900000000003
8,0.5494011159033535,0.33500282077235455,1,0.33500282077235455,0.7558345198631287,1.1182308197021484,1.1616921708021148,1.1042994560456694e-18,0.7599965929985046,0.9989600000000003
9,0.5051226179708623,0.21480626866480862,0,0.5051226179708623,1.8951769271751892e-16,1.3259990215301514,0.93022992430899,1.9062199868761191e-16,0.7599965929985046,0.9988300000000003
10,0.2265505997131163,0.3994511289518591,1,0.3994511289518591,0.02330944687128067,1.4424296617507935,1.268523908428391,1.9062199868761191e-16,0.7833060622215271,0.9987000000000004
11,0.4341987795605937,0.40331642246426935,1,0.40331642246426935,4.463822187972255e-05,1.5599071979522705,1.2746465757757015,1.9062199868761191e-16,0.7833507061004639,0.9985700000000004
12,0.18328136087646785,0.4790366186197249,1,0.4790366186197249,0.0002955727686639875,1.669177532196045,1.3891565374263504,1.9062199868761191e-16,0.783646285533905,0.9984400000000004
13,0.8376122350357377,0.4297836172103482,1,0.4297836172103482,1.961383278015205e-09,1.732415795326233,1.3158056862832168,1.9062199868761191e-16,0.783646285533905,0.9983100000000005
14,0.40778158837696854,0.8310108765064474,1,0.8310108765064474,0.9717711210250854,1.8515520095825195,1.8296591189284477,1.9062199868761191e-16,1.7554173469543457,0.9981800000000005
15,0.2852456039563428,0.2471386624302166,1,0.2471386624302166,0.0,1.7855621576309204,0.9977854725055396,1.9062199868761191e-16,1.7554173469543457,0.9980500000000005
16,0.8366187416956863,0.3137121231364334,0,0.8366187416956863,6.642154720899633e-43,1.9075407981872559,1.1241712686681467,1.9062199868761191e-16,1.7554173469543457,0.9979200000000006
17,0.9963723308964471,0.9706901654797664,0,0.9963723308964471,0.7949488759040833,1.9104747772216797,1.9774574408396108,0.7949488759040833,1.7554173469543457,0.9977900000000006
18,0.28029758471921346,0.3451228793310237,0,0.28029758471921346,6.707233048656477e-23,1.7748572826385498,1.1791083259788708,0.7949488759040833,1.7554173469543457,0.9976600000000007
19,0.5238282053809026,0.7168372815122,1,0.7168372815122,0.3183840215206146,1.8278768062591553,1.6993276447691388,0.7949488759040833,2.073801279067993,0.9975300000000007
20,0.9631787716849007,0.9638749084126331,1,0.9638749084126331,0.35771334171295166,1.8292288780212402,1.9705033064893027,0.7949488759040833,2.4315147399902344,0.9974000000000007
21,0.9887347998520581,0.9020021947406575,1,0.9020021947406575,0.5137944221496582,1.7962150573730469,1.9062094913465983,0.7949488759040833,2.9453091621398926,0.9972700000000008
22,0.6399326751442999,0.29985247809021054,0,0.6399326751442999,5.201508335608936e-30,1.737215518951416,1.0990581009017828,0.7949488759040833,2.9453091621398926,0.9971400000000008
23,0.8931037914732005,0.19671654488946538,1,0.19671654488946538,0.0,1.6086006164550781,0.890199353322834,0.7949488759040833,2.9453091621398926,0.9970100000000008
24,0.2937928755170325,0.3636467923198373,1,0.3636467923198373,3.491092748220126e-09,1.5880048274993896,1.2103381180348407,0.7949488759040833,2.9453091621398926,0.9968800000000009
25,0.8566822553303229,0.13726123747291386,1,0.13726123747291386,0.0,1.47646164894104,0.7436024045864783,0.7949488759040833,2.9453091621398926,0.9967500000000009
26,0.6184223891834189,0.33537098799261156,1,0.33537098799261156,1.0870284313568845e-05,1.4401915073394775,1.1623303438351003,0.7949488759040833,2.9453201293945312,0.996620000000001
27,0.4631919059155448,0.7594358175276751,0,0.4631919059155448,0.00017108397150877863,1.3848481178283691,1.7490908527080444,0.7951199412345886,2.9453201293945312,0.996490000000001
28,0.7571886187974888,0.46402796719803074,0,0.7571886187974888,0.9955065846443176,1.3737094402313232,1.3672215930881964,1.7906265258789062,2.9453201293945312,0.996360000000001
29,0.15736523543055508,0.8318713576398905,0,0.15736523543055508,1.285673095763329e-10,1.2128671407699585,1.8306061461292154,1.7906265258789062,2.9453201293945312,0.9962300000000011
30,0.35985131132801984,0.1421280774674048,0,0.35985131132801984,2.1025665213685085e-33,1.2207820415496826,0.7566704453145486,1.7906265258789062,2.9453201293945312,0.9961000000000011
31,0.8334431928135014,0.7362480449228698,1,0.7362480449228698,1.680651422475421e-07,1.2412190437316895,1.7221814529613768,1.7906265258789062,2.9453203678131104,0.9959700000000011
32,0.950020036755488,0.20573618617591832,1,0.20573618617591832,8.160558536474127e-06,1.1307225227355957,0.9103788779662089,1.7906265258789062,2.9453284740448,0.9958400000000012
33,0.7858437078306623,0.5044958198096718,1,0.5044958198096718,0.00076469243504107,1.1555564403533936,1.4255932046387325,1.7906265258789062,2.9460930824279785,0.9957100000000012
34,0.6836963135979757,0.5749185443417062,1,0.5749185443417062,7.03295609127963e-06,1.151173710823059,1.5218434840682988,1.7906265258789062,2.9460999965667725,0.9955800000000012
35,0.6040298067679919,0.11851448685929487,0,0.6040298067679919,1.3085311046880499e-39,1.1532622575759888,0.690959433848487,1.7906265258789062,2.9460999965667725,0.9954500000000013
36,0.4392381974269389,0.7413632341777989,1,0.7413632341777989,3.3409514044180355e-10,1.1573448181152344,1.7281536494953507,1.7906265258789062,2.9460999965667725,0.9953200000000013
37,0.9200215699102614,0.4932434473562477,0,0.9200215699102614,0.00665998412296176,1.1864677667617798,1.4096051985755833,1.7972865104675293,2.9460999965667725,0.9951900000000014
38,0.6360433100641292,0.7180299499347808,1,0.7180299499347808,2.9468403273114063e-09,1.1677472591400146,1.7007407214589432,1.7972865104675293,2.9460999965667725,0.9950600000000014
39,0.5611745002901344,0.5299946148723315,0,0.5611745002901344,0.0003355058142915368,1.168943166732788,1.4611760965404101,1.7976219654083252,2.9460999965667725,0.9949300000000014
40,0.18573648529486492,0.11636941175775473,1,0.11636941175775473,1.9991301816648475e-35,1.117429256439209,0.6846778054830073,1.7976219654083252,2.9460999965667725,0.9948000000000015
41,0.12875951903865562,0.9395681084841618,0,0.12875951903865562,7.922247274901452e-16,1.1342971324920654,1.9454987859072872,1.7976219654083252,2.9460999965667725,0.9946700000000015
42,0.1952934152954628,0.5608351301766195,0,0.1952934152954628,0.00013320869766175747,1.1855913400650024,1.503088095925496,1.7977551221847534,2.9460999965667725,0.9945400000000015
43,0.31893162652368257,0.13643149686823833,1,0.13643149686823833,2.192006929132614e-36,1.2163612842559814,0.7413514691366099,1.7977551221847534,2.9460999965667725,0.9944100000000016
44,0.7286613085105718,0.7311252556925587,1,0.7311252556925587,0.0002404874103376642,1.3658761978149414,1.716179554058286,1.7977551221847534,2.946340560913086,0.9942800000000016
45,0.6230547339465977,0.26632363646880863,1,0.26632363646880863,1.2337131920503452e-06,1.3059453964233398,1.0357899350907875,1.7977551221847534,2.9463417530059814,0.9941500000000016
46,0.13574995164821874,0.74372691035127,1,0.74372691035127,0.002522900467738509,1.4315459728240967,1.730906379011484,1.7977551221847534,2.948864698410034,0.9940200000000017
47,0.37597934185196735,0.7032716742263532,1,0.7032716742263532,0.027858784422278404,1.457959532737732,1.6831715945731487,1.7977551221847534,2.9767234325408936,0.9938900000000017
48,0.3588554610131969,0.585928086119719,1,0.585928086119719,0.7107259035110474,1.472864031791687,1.5363458392401854,1.7977551221847534,3.6874494552612305,0.9937600000000018
49,0.1569577215612566,0.8873856044724099,1,0.8873856044724099,0.0031272119376808405,1.569627046585083,1.8907017234581036,1.7977551221847534,3.6905765533447266,0.9936300000000018
50,0.6807157789338819,0.670413756867376,0,0.6807157789338819,0.7258230447769165,1.5775997638702393,1.6433811046852063,2.52357816696167,3.6905765533447266,0.9935000000000018
51,0.2180507071347162,0.2940004669756662,0,0.2180507071347162,2.4354650240976383e-13,1.5029957294464111,1.0882804828260717,2.52357816696167,3.6905765533447266,0.9933700000000019
52,0.18159416337610113,0.5381823875803354,1,0.5381823875803354,0.1512230485677719,1.6155171394348145,1.472419536078344,2.52357816696167,3.84179949760437,0.9932400000000019
53,0.9666899920330781,0.5217772472153515,1,0.5217772472153515,0.04732149839401245,1.628865122795105,1.4498043521074713,2.52357816696167,3.8891210556030273,0.9931100000000019
54,0.4987904349160919,0.9689292998032404,0,0.4987904349160919,0.0023323982022702694,1.6317371129989624,1.9756630384514098,2.5259106159210205,3.8891210556030273,0.992980000000002
55,0.3635960505402679,0.5154272450302986,0,0.3635960505402679,0.05487030744552612,1.6145524978637695,1.4409553245482094,2.5807809829711914,3.8891210556030273,0.992850000000002
56,0.9759753704594906,0.21520795170987828,0,0.9759753704594906,0.0,1.769303798675537,0.9310992729345684,2.5807809829711914,3.8891210556030273,0.992720000000002
57,0.9447585957515712,0.7249981030362731,0,0.9447585957515712,0.9278129935264587,1.7420508861541748,1.7089732528576784,3.508594036102295,3.8891210556030273,0.9925900000000021
58,0.6656275314151182,0.14258695586678005,0,0.6656275314151182,0.0,1.6650946140289307,0.7578909638772711,3.508594036102295,3.8891210556030273,0.9924600000000021
59,0.6459771042946988,0.4194141848570824,1,0.4194141848570824,0.0006602300563827157,1.548558235168457,1.299835481700534,3.508594036102295,3.8897812366485596,0.9923300000000022
60,0.4229348021885687,0.2960007970172348,1,0.2960007970172348,1.966199147940273e-10,1.4570114612579346,1.0919764460656403,3.508594036102295,3.8897812366485596,0.9922000000000022
61,0.25362455925923866,0.9576792889370564,0,0.25362455925923866,2.336422966209284e-08,1.3819587230682373,1.9641600712986187,3.508594036102295,3.8897812366485596,0.9920700000000022
62,0.7899185345578845,0.8346199475142821,1,0.8346199475142821,0.000657247263006866,1.4826557636260986,1.8336279091110579,3.508594036102295,3.8904385566711426,0.9919400000000023
63,0.8132980220939116,0.3171881271956706,0,0.8132980220939116,5.1639631237776484e-08,1.4577929973602295,1.1303821524913114,3.508594036102295,3.8904385566711426,0.9918100000000023
64,0.4461832626697273,0.9501969117221535,1,0.9501969117221535,1.4940449091227492e-06,1.449786901473999,1.9564720040904198,3.508594036102295,3.890439987182617,0.9916800000000023
65,0.8864143065264775,0.9079083775429967,0,0.8864143065264775,3.0662245080748107e-06,1.4306139945983887,1.9124401037742818,3.5085971355438232,3.890439987182617,0.9915500000000024
66,0.5672525450129867,0.8150995477515421,0,0.5672525450129867,1.0497077710169833e-05,1.378214716911316,1.8120582596182837,3.5086076259613037,3.890439987182617,0.9914200000000024
67,0.5564700129095741,0.600747073012273,0,0.5564700129095741,0.14160723984241486,1.4018594026565552,1.5556527543575382,3.650214910507202,3.890439987182617,0.9912900000000024
68,0.6926465016941843,0.33710773982574666,0,0.6926465016941843,2.3721620436845114e-06,1.4618873596191406,1.1653360788123857,3.650217294692993,3.890439987182617,0.9911600000000025
69,0.7699314787604573,0.41747205463909753,1,0.41747205463909753,0.20683622360229492,1.4119343757629395,1.2968224947056688,3.650217294692993,4.097276210784912,0.9910300000000025
70,0.39978515802022463,0.33358086710943013,1,0.33358086710943013,0.00019950685964431614,1.3984804153442383,1.1592240885200218,3.650217294692993,4.097475528717041,0.9909000000000026
71,0.9805724621395879,0.367635891155209,0,0.9805724621395879,7.052470323287707e-07,1.540824055671692,1.2169585389184272,3.6502180099487305,4.097475528717041,0.9907700000000026
72,0.9534652457338428,0.3166344252599596,1,0.3166344252599596,5.246572254691273e-05,1.3801023960113525,1.1293950913114537,3.6502180099487305,4.097527980804443,0.9906400000000026
73,0.5529758044273532,0.5696386307374435,1,0.5696386307374435,0.4865891635417938,1.4239277839660645,1.514839243435339,3.6502180099487305,4.5841169357299805,0.9905100000000027
74,0.6235695519207696,0.3526046218498533,0,0.6235695519207696,0.0006396115059033036,1.4203681945800781,1.1918204438886433,3.65085768699646,4.5841169357299805,0.9903800000000027
75,0.5830773456020171,0.8782552051162567,1,0.8782552051162567,2.487086931068916e-05,1.447885513305664,1.8809497641845014,3.65085768699646,4.584141731262207,0.9902500000000027
76,0.7760580881695472,0.789588485196487,0,0.7760580881695472,0.0003128093376290053,1.4252253770828247,1.7834758528708368,3.651170492172241,4.584141731262207,0.9901200000000028
77,0.7813514239930139,0.258566734078949,1,0.258566734078949,9.272759626810512e-08,1.3110032081604004,1.020594339976566,3.651170492172241,4.584141731262207,0.9899900000000028
78,0.42552308811725037,0.523524541036399,1,0.523524541036399,0.6080286502838135,1.3797976970672607,1.452229828650021,3.651170492172241,5.192170143127441,0.9898600000000028
79,0.1391975020702295,0.9919325467705069,1,0.9919325467705069,1.2511255818026257e-06,1.4778714179992676,1.9989774762837584,3.651170492172241,5.192171573638916,0.9897300000000029
80,0.9635008026855881,0.8053017557752037,1,0.8053017557752037,0.0010980478255078197,1.468674659729004,1.8011345350836496,3.651170492172241,5.193269729614258,0.9896000000000029
81,0.22984921753604873,0.9911926005106245,0,0.22984921753604873,9.665795941415922e-10,1.3544838428497314,1.9982317542784878,3.651170492172241,5.193269729614258,0.989470000000003
82,0.3026005187655135,0.7758790406053964,1,0.7758790406053964,0.05608312040567398,1.5557401180267334,1.767925013862759,3.651170492172241,5.249352931976318,0.989340000000003
83,0.7198703353708995,0.3145156618046142,1,0.3145156618046142,6.497619109424591e-10,1.4916880130767822,1.1256100676845409,3.651170492172241,5.249352931976318,0.989210000000003
84,0.43434985283270233,0.4372895335936893,1,0.4372895335936893,0.0013568763388320804,1.5683989524841309,1.3272458372019993,3.651170492172241,5.2507100105285645,0.9890800000000031
85,0.27499355668089204,0.2545237270588903,0,0.27499355668089204,2.6266090193942484e-24,1.5401794910430908,1.0125837827289903,3.651170492172241,5.2507100105285645,0.9889500000000031
86,0.3641778349004423,0.40978528510196854,0,0.3641778349004423,4.872290446655825e-05,1.5711078643798828,1.2848280522365225,3.651219129562378,5.2507100105285645,0.9888200000000031
87,0.3081484935224126,0.25049882277923297,0,0.3081484935224126,1.6885515907258853e-25,1.541018009185791,1.0045456448360268,3.651219129562378,5.2507100105285645,0.9886900000000032
88,0.47238384275434575,0.7017579108062079,0,0.47238384275434575,0.3731886148452759,1.563323974609375,1.681359139844811,4.024407863616943,5.2507100105285645,0.9885600000000032
89,0.663724772741388,0.33893000095549364,0,0.663724772741388,2.832452805287544e-12,1.5945358276367188,1.168481489569237,4.024407863616943,5.2507100105285645,0.9884300000000033
90,0.7945484691785364,0.4521603923544141,1,0.4521603923544141,0.10056686401367188,1.4942594766616821,1.3496249211947613,4.024407863616943,5.351276874542236,0.9883000000000033
91,0.29056170759131705,0.1662679409804969,1,0.1662679409804969,3.216005759517199e-38,1.3561067581176758,0.8184103062723035,4.024407863616943,5.351276874542236,0.9881700000000033
92,0.509909151462737,0.3019136933978017,1,0.3019136933978017,5.6643773859832436e-05,1.3466856479644775,1.1028291478882266,4.024407863616943,5.3513336181640625,0.9880400000000034
93,0.5758384307495172,0.7506990828694822,1,0.7506990828694822,0.0009708608849905431,1.4151232242584229,1.739000765415375,4.024407863616943,5.352304458618164,0.9879100000000034
94,0.5755977234774494,0.9298117180878103,1,0.9298117180878103,4.6653607910229766e-07,1.412858247756958,1.9353714851996877,4.024407863616943,5.352304935455322,0.9877800000000034
95,0.13559863022571983,0.11147399306125695,1,0.11147399306125695,0.0,1.1633306741714478,0.6701215888833194,4.024407863616943,5.352304935455322,0.9876500000000035
96,0.1412083019262306,0.25774987359680146,1,0.25774987359680146,0.0067115663550794125,1.1801592111587524,1.0189809408866746,4.024407863616943,5.359016418457031,0.9875200000000035
97,0.9703605924227294,0.3250700305295696,0,0.9703605924227294,0.0026666701305657625,1.341335415840149,1.1443405736763845,4.027074337005615,5.359016418457031,0.9873900000000035
98,0.4368220893534275,0.7237510373188736,0,0.4368220893534275,1.4381680291108978e-09,1.1627064943313599,1.7075028219674107,4.027074337005615,5.359016418457031,0.9872600000000036
99,0.6851351283208827,0.6089568967612664,1,0.6089568967612664,1.7247060895897448e-05,1.1994659900665283,1.5662464773775018,4.027074337005615,5.359033584594727,0.9871300000000036
100,0.9666408218293178,0.5786070293055555,0,0.9666408218293178,0.008347009308636189,1.290548324584961,1.5267174982836376,4.035421371459961,5.359033584594727,0.9870000000000037
101,0.4122841540289205,0.8234957873247789,1,0.8234957873247789,1.1906748476064877e-08,1.2712335586547852,1.821367242313064,4.035421371459961,5.359033584594727,0.9868700000000037
102,0.8852103913012423,0.9776688818369847,1,0.9776688818369847,8.155608965942918e-10,1.3426008224487305,1.9845531136280485,4.035421371459961,5.359033584594727,0.9867400000000037
103,0.7411875079747372,0.852119666863891,0,0.7411875079747372,2.969689489873417e-07,1.344853401184082,1.8527512927507714,4.035421848297119,5.359033584594727,0.9866100000000038
104,0.43759981878926435,0.23628963959741772,1,0.23628963959741772,5.446245836537855e-07,1.2376409769058228,0.9756390405837709,4.035421848297119,5.359034061431885,0.9864800000000038
105,0.5434345437137867,0.11445555148450035,0,0.5434345437137867,0.0,1.413398027420044,0.6790242142478513,4.035421848297119,5.359034061431885,0.9863500000000038
106,0.8255937805551872,0.5057616629508478,1,0.5057616629508478,0.992056131362915,1.41836678981781,1.4273805800239021,4.035421848297119,6.351090431213379,0.9862200000000039
107,0.3694555266275561,0.9403075760407144,0,0.3694555266275561,4.1407275830351864e-08,1.3788387775421143,1.946264217529667,4.035421848297119,6.351090431213379,0.9860900000000039
108,0.7892178563446117,0.5811985818712263,0,0.7892178563446117,0.834820568561554,1.5761053562164307,1.5301327248745116,4.870242595672607,6.351090431213379,0.9859600000000039
109,0.7000919495430157,0.24848123925846055,0,0.7000919495430157,3.543360894395517e-30,1.583069086074829,1.0004920284587817,4.870242595672607,6.351090431213379,0.985830000000004
110,0.9457066017634671,0.5511302591548203,1,0.5511302591548203,0.8463723659515381,1.533056378364563,1.490026384005266,4.870242595672607,7.197463035583496,0.985700000000004
111,0.44711002515648757,0.5004022061552726,0,0.44711002515648757,0.6008855104446411,1.4914482831954956,1.4197976021588001,5.471127986907959,7.197463035583496,0.985570000000004
112,0.2339558123926865,0.37032706588689424,1,0.37032706588689424,0.0006623711669817567,1.4550681114196777,1.2214046178636684,5.471127986907959,7.19812536239624,0.9854400000000041
113,0.39606930375415683,0.84000343505363,0,0.39606930375415683,0.0001690332283033058,1.4561889171600342,1.839532061120989,5.471296787261963,7.19812536239624,0.9853100000000041
114,0.696085775471435,0.3839982253190778,1,0.3839982253190778,0.0027891641948372126,1.4570395946502686,1.243745261440207,5.471296787261963,7.20091438293457,0.9851800000000042
115,0.6415949826308084,0.7947632703118495,1,0.7947632703118495,0.1536971777677536,1.6161643266677856,1.7893105581958153,5.471296787261963,7.354611396789551,0.9850500000000042
116,0.24016209656692164,0.1451592599096522,1,0.1451592599096522,0.0,1.3362849950790405,0.7646966773514301,5.471296787261963,7.354611396789551,0.9849200000000042
117,0.9166221131123647,0.2283040440098666,1,0.2283040440098666,5.643683118766469e-16,1.3608288764953613,0.9590110972834289,5.471296787261963,7.354611396789551,0.9847900000000043
118,0.7933392081287036,0.1764523079413342,1,0.1764523079413342,3.3025553945000774e-26,1.299752116203308,0.8431027426774699,5.471296787261963,7.354611396789551,0.9846600000000043
119,0.21421001429574932,0.5152100226455465,1,0.5152100226455465,0.9460093975067139,1.4166522026062012,1.4406516534282834,5.471296787261963,8.300621032714844,0.9845300000000043
120,0.9071776432100341,0.48197345517515566,0,0.9071776432100341,0.21649138629436493,1.5152899026870728,1.3934082916015913,5.687788009643555,8.300621032714844,0.9844000000000044
121,0.40737053671728196,0.8352458071225999,0,0.40737053671728196,1.2081894595894482e-08,1.2804924249649048,1.8343152750142129,5.687788009643555,8.300621032714844,0.9842700000000044
122,0.38778740976979076,0.6033818757767923,0,0.38778740976979076,0.0004969311994500458,1.255002498626709,1.5590604727971398,5.688284873962402,8.300621032714844,0.9841400000000045
123,0.35451628387386036,0.40372427026368984,1,0.40372427026368984,0.973821759223938,1.260603666305542,1.275290896726672,5.688284873962402,9.274442672729492,0.9840100000000045
124,0.2857554292414577,0.21037429874586333,1,0.21037429874586333,9.782714869288611e-07,1.1627291440963745,0.9205834673280077,5.688284873962402,9.274443626403809,0.9838800000000045
125,0.3048058354050134,0.7603364809814452,0,0.3048058354050134,2.6003441622179935e-09,1.1999132633209229,1.750127724668801,5.688284873962402,9.274443626403809,0.9837500000000046
126,0.9540306632773289,0.8685863085199163,0,0.9540306632773289,0.0001239442208316177,1.4738552570343018,1.870567223073904,5.688408851623535,9.274443626403809,0.9836200000000046
127,0.6468857479460993,0.9078821293133456,1,0.9078821293133456,6.494698754977435e-05,1.4925096035003662,1.9124124586224691,5.688408851623535,9.274508476257324,0.9834900000000046
